Age,Subscription_Type,Watch_Time_Hours,Churn,Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_Mexico,Country_UK,Country_USA,Favorite_Genre_Action,Favorite_Genre_Comedy,Favorite_Genre_Documentary,Favorite_Genre_Drama,Favorite_Genre_Horror,Favorite_Genre_Romance,Favorite_Genre_Sci-Fi
79,1,485.75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
51,1,955.46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
58,1,164.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,850.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
72,0,594.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13,2,732.44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,0,389.72,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
40,0,524.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31,1,771.58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
37,2,440.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,2,651.93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,0,499.98,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13,1,253.93,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23,0,356.92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15,2,124.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
66,0,161.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49,0,896.02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70,1,534.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,2,146.8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
65,0,994.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
80,0,131.44,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65,1,706.62,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,2,709.09,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
71,2,915.09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60,0,970.96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
57,0,385.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13,0,810.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,2,417.63,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
78,0,334.37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
69,0,810.89,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,2,151.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,0,877.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
51,2,351.97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
27,2,782.85,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50,2,23.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,2,83.34,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,160.12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,1,388.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,0,481.83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26,2,841.46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,0,824.13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,1,956.16,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42,1,151.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,0,522.24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,0,865.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69,1,131.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,1,168.51,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,1,538.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,0,582.46,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,1,422.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,1,475.57,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
17,2,447.35,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29,2,43.44,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,2,476.77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
16,0,691.17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,1,703.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,1,169.97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,2,640.78,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
68,1,497.58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2,462.43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,238.27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
65,2,657.42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23,2,561.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,538.06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60,2,506.72,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
59,2,84.91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
51,1,986.46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
23,1,101.73,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
71,0,969.57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58,0,36.07,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
61,1,656.26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,0,502.41,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75,2,717.48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,1,64.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,1,151.52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,0,383.19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,1,253.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
73,0,550.37,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,2,493.39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42,2,320.38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,1,978.54,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65,0,126.81,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
61,1,594.06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
77,2,231.49,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
50,0,400.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33,1,249.63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41,2,625.14,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,0,278.05,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
58,0,106.11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60,0,622.8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
80,1,572.32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
73,0,427.19,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
76,0,894.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50,1,293.57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,2,600.16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,0,876.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,2,149.85,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17,0,878.49,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63,1,965.43,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
44,2,670.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
71,1,207.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66,0,517.55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14,0,515.66,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,2,65.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,221.99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,2,825.19,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,2,160.76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,2,59.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,2,722.16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,0,160.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
49,2,828.42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
72,0,505.68,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45,2,25.91,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,510.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
31,0,585.29,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,1,574.46,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,0,893.53,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
64,0,363.02,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
49,0,962.42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69,0,3.92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,681.09,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,1,725.27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62,0,818.46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
75,0,956.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80,0,802.95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26,2,105.78,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,1,366.08,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,2,928.43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,2,498.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,0,175.83,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,1,790.38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
45,0,316.84,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,1,804.6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26,2,345.06,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25,2,522.6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
78,2,150.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,1,554.22,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
75,0,858.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33,1,853.39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13,2,743.64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,2,533.39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,0,561.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,2,555.11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,1,520.91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,2,26.45,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
46,1,654.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,0,638.57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,1,275.16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28,2,128.63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,1,279.42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56,0,72.11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
71,1,516.29,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1,199.18,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72,0,423.05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,1,745.04,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61,1,291.58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,2,1.13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
57,0,601.83,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,1,147.82,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,450.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,1,205.68,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,1,250.42,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
48,1,235.83,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62,2,356.77,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,1,993.16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
52,1,169.27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60,2,341.55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72,0,302.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,353.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,2,559.54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,2,649.96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2,2.29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,0,524.13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
32,2,291.72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
64,1,142.65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62,0,502.69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,0,709.34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
71,1,86.15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,0,486.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,0,769.13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,495.27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
49,1,163.14,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
59,2,744.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18,2,991.02,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78,1,5.74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,0,497.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,1,879.73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66,0,694.47,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,784.08,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
63,2,327.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24,2,308.21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
78,1,75.19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
78,0,815.85,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17,2,553.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,1,940.74,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,1,467.96,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
77,1,531.13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,800.69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,0,665.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
75,1,296.81,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68,1,17.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,1,283.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,0,836.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
70,1,779.06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
74,1,856.29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
41,0,975.72,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
79,1,667.67,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39,2,950.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
69,2,559.9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
78,2,540.49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
71,0,590.42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,2,456.81,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29,2,764.86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
70,1,419.52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,1,646.49,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58,1,753.03,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41,1,766.79,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
21,2,915.24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
46,0,29.84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75,2,898.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
78,2,166.86,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27,1,826.34,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20,2,877.07,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,2,264.65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
74,1,13.53,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
52,0,650.91,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
43,1,630.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,237.91,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63,0,711.33,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
57,2,25.77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55,1,751.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59,1,776.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
46,2,411.03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
68,2,701.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
75,1,82.93,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
67,0,642.58,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
76,2,489.88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
76,0,531.53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
45,1,703.36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
55,2,694.15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,2,47.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
77,1,749.08,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
73,2,126.42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62,0,913.36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
56,2,868.43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,0,323.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
64,1,588.23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,2,177.57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15,1,533.02,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,143.18,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,0,579.51,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21,1,895.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,2,837.58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,0,354.21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
61,1,233.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
46,0,79.89,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
51,1,465.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,699.48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,2,630.36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
75,1,718.52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,0,428.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70,2,532.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31,0,290.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,1,837.18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15,0,611.61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,1,270.41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
73,1,725.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,1,542.71,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65,2,50.42,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,1,853.66,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19,2,968.09,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25,2,772.61,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,1,769.44,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23,0,921.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59,0,511.74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42,2,65.97,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1,799.46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,1,377.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,2,457.27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,1,982.61,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62,1,39.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
60,1,327.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,2,132.62,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,2,95.76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
61,1,463.81,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50,2,307.72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
67,0,616.38,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,512.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37,1,315.47,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
69,2,691.78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
73,0,412.13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77,1,561.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,1,382.54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,1,126.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1,627.62,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0,562.06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,2,800.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,219.66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,0,236.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
44,0,324.88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
50,2,477.95,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66,2,441.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
61,2,317.22,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62,0,388.1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36,0,962.79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
68,2,692.59,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,1,665.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
75,2,852.16,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67,1,472.18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15,0,638.02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
23,0,74.45,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17,2,589.79,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
45,2,370.21,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
